YGL163C (Null)|YCL016C (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YGL173C (Null)|YCL016C (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YGL244W (Null)|YCL016C (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YGR184C (Null)|YCL016C (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YGR188C (Null)|YCL016C (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YHR031C (Null)|YCL016C (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YHR200W (Null)|YCL016C (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YJL013C (Null)|YCL016C (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YJL030W (Null)|YCL016C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YJL092W (Null)|YCL016C (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YJR043C (Null)|YCL016C (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YJR145C (Null)|YCL016C (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YKL101W (Null)|YCL016C (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YKL113C (Null)|YCL016C (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YLR235C (Null)|YCL016C (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YML028W (Null)|YCL016C (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YML032C (Null)|YCL016C (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YML094W (Null)|YCL016C (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YMR038C (Null)|YCL016C (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YMR048W (Null)|YCL016C (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YMR179W (Null)|YCL016C (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YMR190C (Null)|YCL016C (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YMR198W (Null)|YCL016C (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YMR224C (Null)|YCL016C (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YNL153C (Null)|YCL016C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YNL206C (Null)|YCL016C (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YNL250W (Null)|YCL016C (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YNL273W (Null)|YCL016C (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YNL298W (Null)|YCL016C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YOL012C (Null)|YCL016C (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YOR195W (Null)|YCL016C (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YOR349W (Null)|YCL016C (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPL008W (Null)|YCL016C (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPL194W (Null)|YCL016C (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPL241C (Null)|YCL016C (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPR036W (Null)|YCL016C (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPR119W (Null)|YCL016C (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPR120C (Null)|YCL016C (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPR135W (Null)|YCL016C (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPR141C (Null)|YCL016C (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YCL016C (Null)|YDL003W (uncharacterized)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The scc1-73 allele of MCD1 was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YCL060C (Null)|YDL003W (uncharacterized)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The scc1-73 allele of MCD1 was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YDR254W (Null)|YDL003W (uncharacterized)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis. The scc1-73 allele of MCD1 was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YDR318W (Null)|YDL003W (uncharacterized)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The scc1-73 allele of MCD1 was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YEL061C (Null)|YDL003W (uncharacterized)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis. The scc1-73 allele of MCD1 was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YER016W (Null)|YDL003W (uncharacterized)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis. The scc1-73 allele of MCD1 was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YGL250W (Null)|YDL003W (uncharacterized)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis. The scc1-73 allele of MCD1 was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YGR188C (Null)|YDL003W (uncharacterized)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis. The scc1-73 allele of MCD1 was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YHR191C (Null)|YDL003W (uncharacterized)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The scc1-73 allele of MCD1 was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YJR135C (Null)|YDL003W (uncharacterized)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis. The scc1-73 allele of MCD1 was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YLR381W (Null)|YDL003W (uncharacterized)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis. The scc1-73 allele of MCD1 was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YDL003W (uncharacterized)|YML094W (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis. The scc1-73 allele of MCD1 was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YMR048W (Null)|YDL003W (uncharacterized)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The scc1-73 allele of MCD1 was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YMR078C (Null)|YDL003W (uncharacterized)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The scc1-73 allele of MCD1 was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YNL153C (Null)|YDL003W (uncharacterized)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis. The scc1-73 allele of MCD1 was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YNL273W (Null)|YDL003W (uncharacterized)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The scc1-73 allele of MCD1 was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YOR026W (Null)|YDL003W (uncharacterized)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis. The scc1-73 allele of MCD1 was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPL008W (Null)|YDL003W (uncharacterized)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The scc1-73 allele of MCD1 was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPL017C (Null)|YDL003W (uncharacterized)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The scc1-73 allele of MCD1 was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPL018W (Null)|YDL003W (uncharacterized)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The scc1-73 allele of MCD1 was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPR046W (Null)|YDL003W (uncharacterized)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis. The scc1-73 allele of MCD1 was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPR135W (Null)|YDL003W (uncharacterized)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The scc1-73 allele of MCD1 was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPR141C (Null)|YDL003W (uncharacterized)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis. The scc1-73 allele of MCD1 was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YCL016C (Null)|YPL008W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YCL060C (Null)|YPL008W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YDR014W (Null)|YPL008W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YDR254W (Null)|YPL008W (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YDR318W (Null)|YPL008W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YEL061C (Null)|YPL008W (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YER016W (Null)|YPL008W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YGL086W (Null)|YPL008W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YGR188C (Null)|YPL008W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YHR191C (Null)|YPL008W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YJL013C (Null)|YPL008W (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YJL030W (Null)|YPL008W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YJL092W (Null)|YPL008W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YJR135C (Null)|YPL008W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YKL113C (Null)|YPL008W (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YLR200W (Null)|YPL008W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YLR315W (Null)|YPL008W (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YLR381W (Null)|YPL008W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YML094W (Null)|YPL008W (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YMR078C (Null)|YPL008W (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YNL153C (Null)|YPL008W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YOR014W (Null)|YPL008W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YOR144C (Null)|YPL008W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPL018W (Null)|YPL008W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPR046W (Null)|YPL008W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPR119W (Null)|YPL008W (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YBR107C (Null)|YJL030W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YBR194W (Null)|YJL030W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YCL029C (Null)|YJL030W (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YCR065W (Null)|YJL030W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YDR254W (Null)|YJL030W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YDR318W (Null)|YJL030W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YDR359C (Null)|YJL030W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YEL003W (Null)|YJL030W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YEL061C (Null)|YJL030W (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YER007W (Null)|YJL030W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YER016W (Null)|YJL030W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YGL060W (Null)|YJL030W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YGR078C (Null)|YJL030W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YHR191C (Null)|YJL030W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YJL064W (Null)|YJL030W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YJR135C (Null)|YJL030W (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YLR200W (Null)|YJL030W (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YLR381W (Null)|YJL030W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YML094W (Null)|YJL030W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YML094C-A (Null)|YJL030W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YNL098C (Null)|YJL030W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YNL153C (Null)|YJL030W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YOL012C (Null)|YJL030W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YOR195W (Null)|YJL030W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YOR349W (Null)|YJL030W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPL008W (Null)|YJL030W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPL017C (Null)|YJL030W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPL018W (Null)|YJL030W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPL241C (Null)|YJL030W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPR046W (Null)|YJL030W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPR135W (Null)|YJL030W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPR141C (Null)|YJL030W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YAL002W (Null)|YLR200W (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YAL005C (Null)|YLR200W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YAL011W (Null)|YLR200W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YAL042C-A (Null)|YLR200W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YBL007C (Null)|YLR200W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YBL021C (Null)|YLR200W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YBL024W (Null)|YLR200W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YBL051C (Null)|YLR200W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YBR103W (Null)|YLR200W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
